"treatment_status","control","micro_credit","in_kind_grant","cash_grant","hasbiz","new_biz_assets","monthly_expanses","monthly_revenue","monthly_profits","labour_inc","total_inc","is_male","educ_college","educ_somecollege","educ_hs","age","marital_s","marital_m","worked","has_biz","family_inc_low","migrate","trained","has_kids"
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,23,1,0,0,0,0,1,1,NA
2,0,0,1,0,1,53439.8461527143,250,200,100,100,100,1,0,0,1,23,1,0,0,0,0,1,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,23,1,0,0,0,1,0,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,23,0,1,0,0,1,0,1,0
1,0,1,0,0,1,53920.6008696955,15000,20000,5000,5000,5050,1,0,0,0,23,0,1,0,0,0,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,23,1,0,0,0,0,0,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,23,1,0,0,0,0,0,1,NA
0,1,0,0,0,1,307941.434203029,2800,5800,3000,3000,3000,0,0,0,1,23,0,1,1,1,1,0,0,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,23,1,0,0,0,0,0,0,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,23,1,0,0,0,0,1,0,NA
1,0,1,0,0,1,53139.8461527143,100,0,0,0,650,1,1,0,0,23,1,0,0,0,0,1,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,1,0,0,23,1,0,1,0,0,1,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,23,1,0,0,0,0,0,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,23,0,1,0,0,1,1,1,1
0,1,0,0,0,1,51645.8497967341,50,200,150,150,150,1,0,0,1,23,1,0,1,1,0,1,0,NA
1,0,1,0,0,1,53920.6008696955,35000,37000,2000,2000,2050,0,0,0,1,23,0,1,0,0,0,0,1,0
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,23,0,1,0,0,0,0,0,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,23,0,1,1,0,0,0,0,1
0,1,0,0,0,1,53289.8461527143,700,400,200,200,200,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA
0,1,0,0,0,1,53920.6008696955,350,500,150,150,150,0,1,0,0,23,1,0,0,0,0,1,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,23,0,0,1,1,0,0,0,0
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,23,0,1,0,0,1,0,1,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,23,1,0,0,0,0,1,0,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,23,1,0,0,0,0,0,1,NA
1,0,1,0,0,1,53920.6008696955,600,1500,900,900,900,0,0,0,1,23,0,1,0,0,0,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,23,1,0,0,0,0,0,1,NA
3,0,0,0,1,1,53920.6008696955,600,800,200,200,250,1,0,0,0,23,0,1,0,0,0,0,1,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,23,1,0,1,0,0,1,1,NA
1,0,1,0,0,1,53920.6008696955,1000,1300,300,300,300,0,1,0,0,23,1,0,0,0,0,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,23,1,0,0,0,0,0,1,NA
3,0,0,0,1,1,45047.0651554097,3000,7000,2000,3365,2025,0,0,0,0,23,0,1,1,0,0,0,1,1
1,0,1,0,0,1,41467.7467296812,100,500,400,400,770,0,0,0,1,23,1,0,0,0,0,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,1,0,0,23,1,0,0,0,0,0,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,23,1,0,0,0,0,0,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,23,1,0,0,0,1,0,0,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,23,1,0,0,0,0,0,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,23,1,0,0,0,0,1,1,NA
2,0,0,1,0,1,95770.4136638237,4000,7000,3000,3000,3050,0,1,0,0,23,0,1,1,1,0,0,0,0
1,0,1,0,0,1,159467.746729681,20000,30000,10000,10000,10050,1,0,0,1,23,1,0,0,0,1,0,1,NA
1,0,1,0,0,1,51445.8497967341,650,800,150,150,200,0,0,0,0,23,0,1,0,0,1,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,23,0,1,0,0,0,0,1,1
3,0,0,0,1,1,53920.6008696955,2000,2500,500,500,575,1,0,0,0,23,1,0,0,0,0,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,23,0,1,0,0,0,0,1,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,23,1,0,1,0,0,0,1,NA
1,0,1,0,0,1,54139.8461527143,1000,600,300,300,300,0,0,0,1,23,0,1,0,0,0,0,1,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,23,1,0,0,0,1,0,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,23,0,1,0,0,1,0,0,1
3,0,0,0,1,1,70047.0651554097,700,2000,1300,2300,1375,0,0,0,0,23,0,1,0,0,0,1,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,23,1,0,0,0,0,1,1,NA
0,1,0,0,0,1,56125.9194537662,2000,4000,2000,2000,2050,1,0,0,1,23,1,0,0,0,1,1,0,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,23,1,0,0,0,0,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,23,1,0,1,1,0,1,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,23,1,0,0,0,0,0,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,23,1,0,0,0,0,0,0,NA
3,0,0,0,1,1,38986.9920127001,500,1000,500,500,550,0,0,0,1,23,1,0,0,0,0,0,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,23,0,1,1,0,0,0,1,1
1,0,1,0,0,1,53920.6008696955,5000,7000,2000,2000,2000,0,0,0,1,23,0,1,0,0,0,1,1,0
2,0,0,1,0,1,53439.8461527143,1000,1300,300,1400,350,1,0,0,1,23,1,0,0,0,1,0,1,NA
0,1,0,0,0,1,55920.6008696954,1500,6000,1500,2500,1550,0,0,0,0,23,0,1,0,0,1,0,0,1
0,1,0,0,0,1,53920.6008696955,1500,1500,300,300,1040,1,0,0,1,23,1,0,0,0,0,0,0,NA
1,0,1,0,0,1,31391.2469971571,600,1500,1000,1000,1000,1,0,0,1,23,1,0,1,0,0,0,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,23,1,0,0,0,1,0,0,NA
0,1,0,0,0,1,53920.6008696955,2000,3000,1000,1000,1955,0,1,0,0,23,1,0,0,0,0,0,0,NA
2,0,0,1,0,1,40967.7467296812,300,500,200,200,250,0,0,0,1,23,0,1,0,0,0,0,1,0
3,0,0,0,1,1,62467.7467296812,8000,11000,3000,3000,3000,0,0,0,1,23,0,1,0,0,0,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,23,0,1,0,0,0,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,1,0,0,23,1,0,0,0,0,0,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,1,0,23,0,1,0,0,1,0,1,1
2,0,0,1,0,1,53289.8461527143,2000,1000,0,0,800,1,0,0,1,23,1,0,1,0,1,1,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,23,1,0,0,0,1,1,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,23,1,0,0,0,0,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,23,1,0,1,0,0,1,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,23,1,0,1,0,1,1,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,23,0,1,0,0,1,1,1,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,23,0,1,1,0,1,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,23,0,1,0,0,1,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,23,0,1,0,0,0,0,1,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,23,1,0,0,0,0,1,0,NA
0,1,0,0,0,1,53920.6008696955,300,600,300,300,300,1,0,0,0,23,1,0,0,0,0,0,0,NA
0,1,0,0,0,1,53139.8461527143,670,600,200,200,600,1,0,0,1,23,1,0,1,0,1,0,0,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,23,0,1,0,0,0,0,1,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,23,1,0,0,0,0,0,0,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,23,0,1,1,1,0,0,1,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,23,0,1,0,0,0,1,1,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,23,0,1,0,0,0,0,0,1
3,0,0,0,1,1,53920.6008696955,1000,3000,2000,2000,2075,0,0,0,1,23,0,1,0,0,1,0,1,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,23,1,0,0,0,0,0,1,NA
0,1,0,0,0,1,59467.7467296812,2000,2500,500,500,500,1,0,0,1,22,1,0,1,0,0,0,0,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,0,0,0,0,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,0,0,0,1,1,NA
0,1,0,0,0,1,43051.4533681627,200,400,200,200,350,1,0,0,1,22,1,0,1,0,0,1,0,NA
2,0,0,1,0,1,54420.6008696955,300,1300,1000,1000,1000,0,0,0,1,22,1,0,0,0,0,0,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,22,0,0,0,0,0,0,0,0
0,1,0,0,0,1,49466.7467296812,200,0,0,0,550,1,0,0,0,22,1,0,0,0,0,0,0,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,1,0,1,0,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,1,0,0,0,1,NA
1,0,1,0,0,1,58920.6008696954,2800,6800,4000,4000,4100,1,0,0,0,22,1,0,1,0,0,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,0,1,0,0,1,0,1,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,22,0,1,0,0,0,0,1,1
2,0,0,1,0,1,53920.6008696955,400,800,400,400,400,0,0,0,1,22,0,1,0,0,0,0,1,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,0,1,0,0,1,0,1,1
2,0,0,1,0,1,54689.8461527143,1000,1400,500,500,870,0,0,0,0,22,0,1,0,0,0,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,1,0,0,22,1,0,1,0,0,0,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,1,1,1,0,1,NA
3,0,0,0,1,1,53139.8461527143,500,200,50,50,100,0,0,0,1,22,1,0,0,0,1,0,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,22,0,1,1,0,1,0,1,0
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,22,0,1,0,0,0,0,0,1
2,0,0,1,0,1,53920.6008696955,20,170,150,150,200,1,0,0,1,22,1,0,1,0,0,1,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,0,0,0,0,0,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,0,0,1,0,1,NA
1,0,1,0,0,1,54920.6008696955,1000,1200,200,200,250,0,0,0,1,22,1,0,0,0,0,0,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,0,0,0,1,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,0,0,0,1,0,NA
1,0,1,0,0,1,39867.7467296812,300,350,50,50,525,0,0,0,1,22,0,1,1,1,0,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,1,0,0,22,1,0,0,0,1,0,1,NA
1,0,1,0,0,1,41167.7467296812,200,230,30,30,2530,1,0,0,1,22,1,0,0,0,0,0,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,22,1,0,0,0,0,0,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,22,0,1,0,0,0,0,0,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,0,0,0,0,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,22,0,1,0,0,0,0,0,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,0,1,0,0,0,0,1,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,22,1,0,1,0,0,0,1,NA
0,1,0,0,0,1,59151.1683808049,5050,9050,4000,4000,4075,0,0,0,1,22,1,0,0,0,0,0,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,0,0,0,0,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,0,0,0,0,0,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,1,0,0,22,0,1,0,0,0,0,0,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,1,0,0,0,0,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,0,1,0,0,1,1,1,1
3,0,0,0,1,1,40017.7467296812,1000,1500,500,500,550,0,0,0,1,22,0,1,0,0,1,0,0,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,1,0,0,0,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,1,0,0,22,1,0,0,0,0,0,0,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,22,1,0,0,0,0,0,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,1,0,0,0,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,22,1,0,1,1,0,0,0,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,1,0,0,22,1,0,0,0,0,1,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,0,0,0,0,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,1,0,0,22,1,0,0,0,1,0,0,NA
1,0,1,0,0,1,53920.6008696955,200,500,300,300,880,1,1,0,0,22,1,0,1,1,0,1,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,0,0,1,0,0,NA
2,0,0,1,0,1,57774.9890098572,1000,3000,200,200,200,1,0,0,0,22,1,0,0,0,0,0,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,22,1,0,0,0,0,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,1,1,0,0,1,NA
3,0,0,0,1,1,53920.6008696955,500,500,200,200,530,1,0,0,1,22,1,0,0,0,0,0,1,NA
1,0,1,0,0,1,53920.6008696955,200,600,400,400,400,1,0,0,1,22,1,0,1,1,0,1,0,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,0,0,1,0,1,NA
0,1,0,0,0,1,53920.6008696955,300,0,0,0,0,1,0,0,1,22,1,0,1,0,0,1,0,NA
2,0,0,1,0,1,53920.6008696955,8000,8500,500,500,550,1,0,0,1,22,1,0,1,1,0,1,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,22,1,0,0,0,0,0,0,NA
2,0,0,1,0,1,53920.6008696955,6000,7000,1000,1000,1000,1,0,0,0,22,1,0,0,0,1,0,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,1,0,22,1,0,0,0,0,0,0,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,22,1,0,1,0,0,1,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,0,1,0,0,0,0,0,0
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,0,0,0,1,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,0,1,0,0,0,0,0,0
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,1,0,0,1,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,0,0,0,0,1,NA
1,0,1,0,0,1,53920.6008696955,24000,30000,6000,6000,6000,0,0,0,1,22,1,0,0,0,1,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,22,0,1,0,0,1,0,1,1
1,0,1,0,0,1,53239.8461527143,1000,1200,200,200,250,0,1,0,0,22,0,1,0,0,0,0,1,0
1,0,1,0,0,1,53920.6008696955,600,1111,1111,1111,1236,1,0,0,1,22,1,0,1,1,0,1,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,0,0,0,0,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,22,0,1,0,0,0,0,0,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,22,0,1,0,0,1,0,1,1
1,0,1,0,0,1,53826.204441124,3000,4000,1000,1000,1000,1,0,0,0,22,1,0,0,0,0,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,0,0,1,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,0,0,1,0,1,NA
0,1,0,0,0,1,63920.6008696955,10000,3500,3000,3000,3050,1,1,0,0,22,1,0,0,0,0,1,0,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,0,0,0,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,0,0,0,0,0,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,1,0,0,22,1,0,0,0,0,1,1,NA
3,0,0,0,1,1,53920.6008696955,100,166,0,2100,25,1,0,0,1,22,1,0,1,0,1,0,1,NA
3,0,0,0,1,1,53920.6008696955,5000,7000,2000,2000,2050,1,0,1,0,22,1,0,1,0,0,1,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,0,1,0,0,0,0,0,0
0,1,0,0,0,1,40692.9956567199,100,120,20,20,1670,0,0,0,1,22,1,0,0,0,0,0,0,NA
0,1,0,0,0,1,54920.6008696955,2000,2500,500,3000,750,0,0,0,0,22,1,0,1,1,0,0,0,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,22,1,0,0,0,0,1,1,NA
3,0,0,0,1,1,53920.6008696955,2000,3000,1000,2900,1000,0,0,0,1,22,0,1,0,0,0,0,1,0
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA
1,0,1,0,0,1,55920.6008696954,5000,6000,1000,2000,1000,0,0,0,0,22,1,0,0,0,1,0,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,0,0,1,0,1,NA
2,0,0,1,0,1,63920.6008696955,5000,6000,1000,1000,1000,1,0,0,1,22,1,0,1,0,0,0,0,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,22,1,0,0,0,0,0,0,NA
1,0,1,0,0,1,35094.2110153955,150,100,100,100,590,0,0,0,1,22,1,0,0,0,0,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,1,0,0,1,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,0,1,1,1,0,0,1,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,0,0,0,NA,1,NA
3,0,0,0,1,1,53639.8461527143,50,150,100,100,150,0,0,1,0,22,1,0,0,0,0,0,0,NA
2,0,0,1,0,1,53920.6008696955,4000,5000,1000,1000,1000,0,0,0,1,22,0,1,0,0,0,1,1,0
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,0,0,1,0,1,NA
0,1,0,0,0,1,53920.6008696955,200,400,200,200,250,0,0,0,1,22,1,0,0,0,0,0,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,0,1,1,0,0,0,0,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,1,0,0,1,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,22,1,0,1,0,0,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,0,0,0,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,0,0,0,0,0,NA
3,0,0,0,1,1,53920.6008696955,300,1000,700,1500,700,1,0,0,1,22,1,0,1,1,0,1,0,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,1,0,0,1,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,1,0,0,1,0,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,0,0,1,0,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,1,1,1,0,1,NA
0,1,0,0,0,1,42412.2409397387,3000,2000,500,500,650,0,0,0,0,22,1,0,0,0,0,0,0,NA
3,0,0,0,1,1,53920.6008696955,5500,7000,1500,1500,1500,0,0,0,0,22,0,1,0,0,1,0,1,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,1,0,0,22,1,0,0,0,0,0,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,1,0,0,0,1,NA
0,1,0,0,0,1,53920.6008696955,2000,1700,220,220,220,0,0,0,1,22,0,1,1,1,1,0,0,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,1,0,22,1,0,1,0,0,1,0,NA
1,0,1,0,0,1,50620.4136638237,100,1500,500,500,550,1,0,0,1,22,1,0,0,0,0,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,22,0,1,0,0,1,0,1,0
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,22,0,1,0,0,1,0,1,1
0,1,0,0,0,1,51645.8497967341,1000,1500,500,500,1075,0,0,0,0,22,0,1,1,1,0,0,0,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,0,0,0,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,1,0,0,22,1,0,0,0,0,0,1,NA
2,0,0,1,0,1,39497.7467296812,0,150,150,150,150,1,1,0,0,22,1,0,1,0,0,0,1,NA
3,0,0,0,1,1,53920.6008696955,15,2015,2000,2000,2510,0,0,0,1,22,1,0,1,0,0,0,1,NA
2,0,0,1,0,1,54467.7467296812,300,0,0,0,730,1,0,0,1,22,1,0,0,0,1,0,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,0,0,1,0,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,0,1,0,0,0,0,1,1
0,1,0,0,0,1,52825.9194537662,500,700,200,200,580,0,0,0,0,22,0,0,0,0,1,0,0,1
3,0,0,0,1,1,53920.6008696955,7000,9000,2000,2000,2050,1,0,0,1,22,1,0,0,0,1,0,1,NA
3,0,0,0,1,1,149192.99565672,40000,41000,1000,1000,1000,0,0,0,1,22,1,0,0,0,0,0,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,22,0,1,0,0,0,0,0,1
3,0,0,0,1,1,53920.6008696955,0,500,0,0,0,0,0,0,0,22,0,1,0,0,0,0,1,1
2,0,0,1,0,1,49645.8497967341,3000,4000,1000,1000,1000,0,1,0,0,22,0,1,0,0,0,0,1,0
2,0,0,1,0,1,63920.6008696955,5000,15000,10000,10000,10200,0,0,0,1,22,1,0,1,0,0,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,0,0,0,1,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,0,1,0,0,1,0,0,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,0,0,1,0,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,0,0,0,0,0,NA
0,1,0,0,0,1,55920.6008696954,3000,4500,1500,1500,1500,1,0,0,0,22,1,0,0,0,0,0,0,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,22,1,0,1,0,0,1,0,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,22,0,1,0,0,1,0,1,0
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,0,1,0,0,1,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,22,1,0,0,0,0,0,1,NA
